"CountryCode","Country","Year","Sex","LifeExpectancyAt60","LifeExpectancy","Region"
"LBN","Lebanon",2015,"FMLE",22.08918,78.81971,"Eastern Mediterranean"
"LBN","Lebanon",2019,"FMLE",22.39937,79.15109,"Eastern Mediterranean"
"LBN","Lebanon",2000,"BTSX",19.84059,74.61004,"Eastern Mediterranean"
"LBN","Lebanon",2010,"BTSX",19.90111,75.52657,"Eastern Mediterranean"
"LBN","Lebanon",2015,"BTSX",20.12858,75.98468,"Eastern Mediterranean"
"LBN","Lebanon",2019,"BTSX",20.52881,76.43958,"Eastern Mediterranean"
"LBR","Liberia",2000,"MLE",15.32861,52.89455,"Africa"
"LBR","Liberia",2010,"MLE",16.34167,60.07106,"Africa"
"LBR","Liberia",2015,"MLE",16.79642,60.64907,"Africa"
"LBR","Liberia",2019,"MLE",17.43153,63.15286,"Africa"
"LBR","Liberia",2000,"FMLE",16.24643,54.67349,"Africa"
"LBR","Liberia",2010,"FMLE",17.03313,61.32251,"Africa"
"LBR","Liberia",2015,"FMLE",17.2783,61.6759,"Africa"
"LBR","Liberia",2019,"FMLE",18.01664,65.00237,"Africa"
"LBR","Liberia",2000,"BTSX",15.79441,53.77378,"Africa"
"LBR","Liberia",2010,"BTSX",16.71073,60.70386,"Africa"
"LBR","Liberia",2015,"BTSX",17.059,61.16508,"Africa"
"LBR","Liberia",2019,"BTSX",17.74909,64.07872,"Africa"
"LBY","Libya",2000,"MLE",20.01393,72.69602,"Eastern Mediterranean"
"LBY","Libya",2010,"MLE",20.98413,74.79205,"Eastern Mediterranean"
"LBY","Libya",2015,"MLE",20.69587,72.39447,"Eastern Mediterranean"
"LBY","Libya",2019,"MLE",20.5486,74.20638,"Eastern Mediterranean"
"LBY","Libya",2000,"FMLE",22.00329,76.27586,"Eastern Mediterranean"
"LBY","Libya",2010,"FMLE",22.01274,77.30268,"Eastern Mediterranean"
"LBY","Libya",2015,"FMLE",21.91488,76.90043,"Eastern Mediterranean"
"LBY","Libya",2019,"FMLE",21.88967,77.3446,"Eastern Mediterranean"
"LBY","Libya",2000,"BTSX",20.98638,74.39559,"Eastern Mediterranean"
"LBY","Libya",2010,"BTSX",21.52477,76.03725,"Eastern Mediterranean"
"LBY","Libya",2015,"BTSX",21.34019,74.60217,"Eastern Mediterranean"
"LBY","Libya",2019,"BTSX",21.2646,75.77909,"Eastern Mediterranean"
"LCA","Saint Lucia",2000,"MLE",18.49771,70.30642,"Americas"
"LCA","Saint Lucia",2010,"MLE",19.92318,71.85686,"Americas"
"LCA","Saint Lucia",2015,"MLE",19.80469,71.82034,"Americas"
"LCA","Saint Lucia",2019,"MLE",19.16143,71.30344,"Americas"
"LCA","Saint Lucia",2000,"FMLE",21.66045,76.31937,"Americas"
"LCA","Saint Lucia",2010,"FMLE",24.29352,78.87186,"Americas"
"LCA","Saint Lucia",2015,"FMLE",23.77582,78.52065,"Americas"
"LCA","Saint Lucia",2019,"FMLE",22.9088,77.70683,"Americas"
"LCA","Saint Lucia",2000,"BTSX",20.03307,73.21431,"Americas"
"LCA","Saint Lucia",2010,"BTSX",22.02484,75.1967,"Americas"
"LCA","Saint Lucia",2015,"BTSX",21.69136,75.00793,"Americas"
"LCA","Saint Lucia",2019,"BTSX",20.91438,74.32764,"Americas"
"LKA","Sri Lanka",2000,"MLE",18.05703,67.92283,"South-East Asia"
"LKA","Sri Lanka",2010,"MLE",18.06936,69.4411,"South-East Asia"
"LKA","Sri Lanka",2015,"MLE",18.64627,73.04675,"South-East Asia"
"LKA","Sri Lanka",2019,"MLE",18.6433,73.79943,"South-East Asia"
"LKA","Sri Lanka",2000,"FMLE",21.21935,76.29864,"South-East Asia"
"LKA","Sri Lanka",2010,"FMLE",21.8166,77.25994,"South-East Asia"
"LKA","Sri Lanka",2015,"FMLE",22.56384,79.4123,"South-East Asia"
"LKA","Sri Lanka",2019,"FMLE",22.62945,79.81407,"South-East Asia"
"LKA","Sri Lanka",2000,"BTSX",19.62037,71.89227,"South-East Asia"
"LKA","Sri Lanka",2010,"BTSX",20.02561,73.30135,"South-East Asia"
"LKA","Sri Lanka",2015,"BTSX",20.71452,76.26894,"South-East Asia"
"LKA","Sri Lanka",2019,"BTSX",20.75777,76.86693,"South-East Asia"
"LSO","Lesotho",2000,"MLE",10.99413,45.53362,"Africa"
"LSO","Lesotho",2010,"MLE",10.57073,44.50241,"Africa"
"LSO","Lesotho",2015,"MLE",10.67378,45.07003,"Africa"
"LSO","Lesotho",2019,"MLE",11.21521,47.6613,"Africa"
"LSO","Lesotho",2000,"FMLE",16.65461,50.68286,"Africa"
"LSO","Lesotho",2010,"FMLE",14.70431,50.69098,"Africa"
"LSO","Lesotho",2015,"FMLE",14.4158,50.58294,"Africa"
"LSO","Lesotho",2019,"FMLE",15.24077,54.23892,"Africa"
"LSO","Lesotho",2000,"BTSX",13.94744,47.82177,"Africa"
"LSO","Lesotho",2010,"BTSX",12.77326,47.37603,"Africa"
"LSO","Lesotho",2015,"BTSX",12.70422,47.66742,"Africa"
"LSO","Lesotho",2019,"BTSX",13.42881,50.74881,"Africa"
"LTU","Lithuania",2000,"MLE",16.44917,66.68415,"Europe"
"LTU","Lithuania",2010,"MLE",16.3715,67.48557,"Europe"
"LTU","Lithuania",2015,"MLE",16.88623,69.09326,"Europe"
"LTU","Lithuania",2019,"MLE",17.58451,71.2347,"Europe"
"LTU","Lithuania",2000,"FMLE",21.66015,77.23074,"Europe"
"LTU","Lithuania",2010,"FMLE",22.48685,78.66704,"Europe"
"LTU","Lithuania",2015,"FMLE",22.94586,79.47274,"Europe"
"LTU","Lithuania",2019,"FMLE",23.46437,80.43407,"Europe"
"LTU","Lithuania",2000,"BTSX",19.46374,72.03902,"Europe"
"LTU","Lithuania",2010,"BTSX",19.86899,73.14211,"Europe"
"LTU","Lithuania",2015,"BTSX",20.32473,74.37679,"Europe"
"LTU","Lithuania",2019,"BTSX",20.92947,75.99383,"Europe"
"LUX","Luxembourg",2000,"MLE",19.38195,75.1468,"Europe"
"LUX","Luxembourg",2010,"MLE",21.64377,78.61169,"Europe"
"LUX","Luxembourg",2015,"MLE",22.81427,80.2582,"Europe"
"LUX","Luxembourg",2019,"MLE",22.91068,80.62149,"Europe"
"LUX","Luxembourg",2000,"FMLE",23.7222,81.11469,"Europe"
"LUX","Luxembourg",2010,"FMLE",25.1484,83.09823,"Europe"
"LUX","Luxembourg",2015,"FMLE",25.90703,84.28574,"Europe"
"LUX","Luxembourg",2019,"FMLE",25.80766,84.19806,"Europe"
"LUX","Luxembourg",2000,"BTSX",21.77266,78.2397,"Europe"
"LUX","Luxembourg",2010,"BTSX",23.53922,80.94445,"Europe"
"LUX","Luxembourg",2015,"BTSX",24.44272,82.30824,"Europe"
"LUX","Luxembourg",2019,"BTSX",24.39803,82.41467,"Europe"
"LVA","Latvia",2000,"MLE",15.06371,64.60622,"Europe"
"LVA","Latvia",2010,"MLE",15.8232,67.75643,"Europe"
"LVA","Latvia",2015,"MLE",17.14222,69.92623,"Europe"
"LVA","Latvia",2019,"MLE",17.24725,70.58307,"Europe"
"LVA","Latvia",2000,"FMLE",20.63593,75.56256,"Europe"
"LVA","Latvia",2010,"FMLE",21.70487,77.78358,"Europe"
"LVA","Latvia",2015,"FMLE",22.65114,79.29105,"Europe"
"LVA","Latvia",2019,"FMLE",22.95242,79.83988,"Europe"
"LVA","Latvia",2000,"BTSX",18.33053,70.17654,"Europe"
"LVA","Latvia",2010,"BTSX",19.24125,72.93502,"Europe"
"LVA","Latvia",2015,"BTSX",20.35271,74.79697,"Europe"
"LVA","Latvia",2019,"BTSX",20.52951,75.37604,"Europe"
"MAR","Morocco",2000,"MLE",17.79214,68.06345,"Eastern Mediterranean"
"MAR","Morocco",2010,"MLE",18.85056,71.06863,"Eastern Mediterranean"
"MAR","Morocco",2015,"MLE",17.86806,71.37453,"Eastern Mediterranean"
"MAR","Morocco",2019,"MLE",17.73851,71.68313,"Eastern Mediterranean"
"MAR","Morocco",2000,"FMLE",18.94506,70.58601,"Eastern Mediterranean"
"MAR","Morocco",2010,"FMLE",18.75912,72.26922,"Eastern Mediterranean"
"MAR","Morocco",2015,"FMLE",19.18395,73.55218,"Eastern Mediterranean"
"MAR","Morocco",2019,"FMLE",19.58587,74.31212,"Eastern Mediterranean"
"MAR","Morocco",2000,"BTSX",18.41215,69.34715,"Eastern Mediterranean"
"MAR","Morocco",2010,"BTSX",18.71816,71.59913,"Eastern Mediterranean"
"MAR","Morocco",2015,"BTSX",18.54361,72.46462,"Eastern Mediterranean"
"MAR","Morocco",2019,"BTSX",18.67064,72.98804,"Eastern Mediterranean"
"MDA","Republic of Moldova",2000,"MLE",13.99932,63.14855,"Europe"
"MDA","Republic of Moldova",2010,"MLE",14.50671,64.62362,"Europe"
"MDA","Republic of Moldova",2015,"MLE",15.58431,67.18941,"Europe"
"MDA","Republic of Moldova",2019,"MLE",16.62599,69.26459,"Europe"
"MDA","Republic of Moldova",2000,"FMLE",17.15537,70.52967,"Europe"
"MDA","Republic of Moldova",2010,"FMLE",18.1834,73.10774,"Europe"
"MDA","Republic of Moldova",2015,"FMLE",19.53036,75.04539,"Europe"
"MDA","Republic of Moldova",2019,"FMLE",20.91747,77.11691,"Europe"
"MDA","Republic of Moldova",2000,"BTSX",15.76725,66.87234,"Europe"
"MDA","Republic of Moldova",2010,"BTSX",16.52721,68.81108,"Europe"
"MDA","Republic of Moldova",2015,"BTSX",17.75986,71.13158,"Europe"
"MDA","Republic of Moldova",2019,"BTSX",19.02059,73.26277,"Europe"
"MDG","Madagascar",2000,"MLE",14.60097,57.53505,"Africa"
"MDG","Madagascar",2010,"MLE",15.32572,61.43193,"Africa"
"MDG","Madagascar",2015,"MLE",15.80019,62.87302,"Africa"
"MDG","Madagascar",2019,"MLE",16.14579,64.09824,"Africa"
"MDG","Madagascar",2000,"FMLE",16.21755,60.17678,"Africa"
"MDG","Madagascar",2010,"FMLE",16.88522,64.16717,"Africa"
"MDG","Madagascar",2015,"FMLE",17.15616,65.50301,"Africa"
"MDG","Madagascar",2019,"FMLE",17.3255,66.59742,"Africa"
"MDG","Madagascar",2000,"BTSX",15.38046,58.82296,"Africa"
"MDG","Madagascar",2010,"BTSX",16.12037,62.79004,"Africa"
"MDG","Madagascar",2015,"BTSX",16.50196,64.18649,"Africa"
"MDG","Madagascar",2019,"BTSX",16.76096,65.34995,"Africa"
"MDV","Maldives",2000,"MLE",18.07011,70.42198,"South-East Asia"
"MDV","Maldives",2010,"MLE",19.69851,76.01637,"South-East Asia"
"MDV","Maldives",2015,"MLE",20.80705,77.56042,"South-East Asia"
"MDV","Maldives",2019,"MLE",21.38714,78.63379,"South-East Asia"
"MDV","Maldives",2000,"FMLE",17.79935,71.48225,"South-East Asia"
"MDV","Maldives",2010,"FMLE",21.03553,78.17097,"South-East Asia"
"MDV","Maldives",2015,"FMLE",21.94912,79.47192,"South-East Asia"
"MDV","Maldives",2019,"FMLE",23.05277,80.76191,"South-East Asia"
"MDV","Maldives",2000,"BTSX",17.95007,70.95687,"South-East Asia"
"MDV","Maldives",2010,"BTSX",20.29833,76.99346,"South-East Asia"
"MDV","Maldives",2015,"BTSX",21.34107,78.40925,"South-East Asia"
"MDV","Maldives",2019,"BTSX",22.14548,79.59427,"South-East Asia"
"MEX","Mexico",2000,"MLE",20.28413,71.67798,"Americas"
"MEX","Mexico",2010,"MLE",20.26371,72.22916,"Americas"
"MEX","Mexico",2015,"MLE",20.42094,73.08526,"Americas"
"MEX","Mexico",2019,"MLE",20.49691,73.12539,"Americas"
"MEX","Mexico",2000,"FMLE",22.73403,77.11522,"Americas"
"MEX","Mexico",2010,"FMLE",22.67259,78.0138,"Americas"
"MEX","Mexico",2015,"FMLE",22.93407,78.60807,"Americas"
"MEX","Mexico",2019,"FMLE",23.06463,78.86271,"Americas"
"MEX","Mexico",2000,"BTSX",21.57187,74.40966,"Americas"
"MEX","Mexico",2010,"BTSX",21.518,75.1333,"Americas"
"MEX","Mexico",2015,"BTSX",21.72903,75.86538,"Americas"
"MEX","Mexico",2019,"BTSX",21.8363,76.01043,"Americas"
"MKD","North Macedonia",2000,"MLE",15.17092,68.85978,"Europe"
"MKD","North Macedonia",2010,"MLE",16.11002,70.92233,"Europe"
"MKD","North Macedonia",2015,"MLE",16.56571,71.66879,"Europe"
"MKD","North Macedonia",2019,"MLE",16.97023,72.84443,"Europe"
"MKD","North Macedonia",2000,"FMLE",17.66599,73.47708,"Europe"
"MKD","North Macedonia",2010,"FMLE",18.74659,75.39911,"Europe"
"MKD","North Macedonia",2015,"FMLE",19.18453,75.87265,"Europe"
"MKD","North Macedonia",2019,"FMLE",19.63952,76.86526,"Europe"
"MKD","North Macedonia",2000,"BTSX",16.44249,71.10777,"Europe"
"MKD","North Macedonia",2010,"BTSX",17.45965,73.10848,"Europe"
"MKD","North Macedonia",2015,"BTSX",17.90269,73.72823,"Europe"
"MKD","North Macedonia",2019,"BTSX",18.32638,74.8186,"Europe"
"MLI","Mali",2000,"MLE",16.19271,52.60764,"Africa"
"MLI","Mali",2010,"MLE",16.66155,58.59385,"Africa"
"MLI","Mali",2015,"MLE",16.92873,60.35869,"Africa"
"MLI","Mali",2019,"MLE",17.34824,62.19934,"Africa"
"MLI","Mali",2000,"FMLE",15.86896,52.74541,"Africa"
"MLI","Mali",2010,"FMLE",16.99226,59.49127,"Africa"
"MLI","Mali",2015,"FMLE",17.20251,61.41174,"Africa"
"MLI","Mali",2019,"FMLE",17.55724,63.40044,"Africa"
"MLI","Mali",2000,"BTSX",16.01688,52.63884,"Africa"
"MLI","Mali",2010,"BTSX",16.84287,59.04575,"Africa"
"MLI","Mali",2015,"BTSX",17.07956,60.88689,"Africa"
"MLI","Mali",2019,"BTSX",17.46292,62.79813,"Africa"
"MLT","Malta",2000,"MLE",19.02831,75.527,"Europe"
"MLT","Malta",2010,"MLE",21.46465,78.2261,"Europe"
"MLT","Malta",2015,"MLE",22.69789,79.62821,"Europe"
"MLT","Malta",2019,"MLE",22.98686,79.93996,"Europe"
"MLT","Malta",2000,"FMLE",22.37881,80.10076,"Europe"
"MLT","Malta",2010,"FMLE",24.71247,82.54498,"Europe"
"MLT","Malta",2015,"FMLE",25.57734,83.57609,"Europe"
"MLT","Malta",2019,"FMLE",25.85562,83.79854,"Europe"
"MLT","Malta",2000,"BTSX",20.81145,77.8685,"Europe"
"MLT","Malta",2010,"BTSX",23.20163,80.4485,"Europe"
"MLT","Malta",2015,"BTSX",24.22947,81.64819,"Europe"
"MLT","Malta",2019,"BTSX",24.48678,81.89443,"Europe"
"MMR","Myanmar",2000,"MLE",13.80628,57.31408,"South-East Asia"
"MMR","Myanmar",2010,"MLE",15.09562,61.62328,"South-East Asia"
"MMR","Myanmar",2015,"MLE",15.78358,64.32043,"South-East Asia"
"MMR","Myanmar",2019,"MLE",16.17427,65.90776,"South-East Asia"
"MMR","Myanmar",2000,"FMLE",16.86963,62.67123,"South-East Asia"
"MMR","Myanmar",2010,"FMLE",18.60733,67.87344,"South-East Asia"
"MMR","Myanmar",2015,"FMLE",19.27287,70.70499,"South-East Asia"
"MMR","Myanmar",2019,"FMLE",19.62203,72.20418,"South-East Asia"
"MMR","Myanmar",2000,"BTSX",15.43322,59.994,"South-East Asia"
"MMR","Myanmar",2010,"BTSX",16.97136,64.78619,"South-East Asia"
"MMR","Myanmar",2015,"BTSX",17.68015,67.57671,"South-East Asia"
"MMR","Myanmar",2019,"BTSX",18.06278,69.1335,"South-East Asia"
"MNE","Montenegro",2000,"MLE",17.65465,70.87914,"Europe"
"MNE","Montenegro",2010,"MLE",17.46894,72.26621,"Europe"
"MNE","Montenegro",2015,"MLE",17.24969,72.83126,"Europe"
"MNE","Montenegro",2019,"MLE",17.44189,73.15459,"Europe"
"MNE","Montenegro",2000,"FMLE",20.6147,76.26957,"Europe"
"MNE","Montenegro",2010,"FMLE",20.30449,77.12196,"Europe"
"MNE","Montenegro",2015,"FMLE",20.59289,77.72871,"Europe"
"MNE","Montenegro",2019,"FMLE",21.32127,78.65294,"Europe"
"MNE","Montenegro",2000,"BTSX",19.21077,73.56364,"Europe"
"MNE","Montenegro",2010,"BTSX",18.96911,74.68839,"Europe"
"MNE","Montenegro",2015,"BTSX",18.99031,75.27178,"Europe"
"MNE","Montenegro",2019,"BTSX",19.4408,75.87666,"Europe"
"MNG","Mongolia",2000,"MLE",12.00143,57.34036,"Western Pacific"
"MNG","Mongolia",2010,"MLE",13.26715,61.09134,"Western Pacific"
"MNG","Mongolia",2015,"MLE",14.5018,63.44672,"Western Pacific"
"MNG","Mongolia",2019,"MLE",14.15918,63.82064,"Western Pacific"
"MNG","Mongolia",2000,"FMLE",14.91437,64.11119,"Western Pacific"
"MNG","Mongolia",2010,"FMLE",16.86036,69.46863,"Western Pacific"
"MNG","Mongolia",2015,"FMLE",18.35408,72.13081,"Western Pacific"
"MNG","Mongolia",2019,"FMLE",18.50782,72.7587,"Western Pacific"
"MNG","Mongolia",2000,"BTSX",13.41728,60.52023,"Western Pacific"
"MNG","Mongolia",2010,"BTSX",15.08863,65.0518,"Western Pacific"
"MNG","Mongolia",2015,"BTSX",16.50473,67.61475,"Western Pacific"
"MNG","Mongolia",2019,"BTSX",16.41036,68.09768,"Western Pacific"
"MOZ","Mozambique",2000,"MLE",13.12726,48.37201,"Africa"
"MOZ","Mozambique",2010,"MLE",12.49212,50.66393,"Africa"
"MOZ","Mozambique",2015,"MLE",12.71348,52.41692,"Africa"
"MOZ","Mozambique",2019,"MLE",13.34441,54.45667,"Africa"
"MOZ","Mozambique",2000,"FMLE",17.24149,53.05186,"Africa"
"MOZ","Mozambique",2010,"FMLE",17.43686,56.28635,"Africa"
"MOZ","Mozambique",2015,"FMLE",17.4831,59.44558,"Africa"
"MOZ","Mozambique",2019,"FMLE",17.82921,61.73365,"Africa"
"MOZ","Mozambique",2000,"BTSX",15.23377,50.68681,"Africa"
"MOZ","Mozambique",2010,"BTSX",15.10221,53.47655,"Africa"
"MOZ","Mozambique",2015,"BTSX",15.29182,55.94504,"Africa"
"MOZ","Mozambique",2019,"BTSX",15.80004,58.13618,"Africa"
"MRT","Mauritania",2000,"MLE",17.2197,61.75289,"Africa"
"MRT","Mauritania",2010,"MLE",18.74285,65.39942,"Africa"
"MRT","Mauritania",2015,"MLE",19.04039,67.19347,"Africa"
"MRT","Mauritania",2019,"MLE",19.12101,68.08337,"Africa"
"MRT","Mauritania",2000,"FMLE",17.04332,62.23422,"Africa"
"MRT","Mauritania",2010,"FMLE",18.31293,65.86855,"Africa"
"MRT","Mauritania",2015,"FMLE",18.70479,67.69135,"Africa"
"MRT","Mauritania",2019,"FMLE",18.87452,68.73493,"Africa"
"MRT","Mauritania",2000,"BTSX",17.11985,61.96471,"Africa"
"MRT","Mauritania",2010,"BTSX",18.49113,65.59114,"Africa"
"MRT","Mauritania",2015,"BTSX",18.84362,67.40752,"Africa"
"MRT","Mauritania",2019,"BTSX",18.97663,68.37999,"Africa"
"MUS","Mauritius",2000,"MLE",15.76865,67.73547,"Africa"
"MUS","Mauritius",2010,"MLE",17.36346,69.83536,"Africa"
"MUS","Mauritius",2015,"MLE",18.24012,70.96014,"Africa"
"MUS","Mauritius",2019,"MLE",18.45435,70.95081,"Africa"
"MUS","Mauritius",2000,"FMLE",19.74809,74.80077,"Africa"
"MUS","Mauritius",2010,"FMLE",21.22456,76.80299,"Africa"
"MUS","Mauritius",2015,"FMLE",21.90128,77.42522,"Africa"
"MUS","Mauritius",2019,"FMLE",21.97232,77.31542,"Africa"
"MUS","Mauritius",2000,"BTSX",17.83179,71.17201,"Africa"
"MUS","Mauritius",2010,"BTSX",19.38777,73.24183,"Africa"
"MUS","Mauritius",2015,"BTSX",20.16107,74.13624,"Africa"
"MUS","Mauritius",2019,"BTSX",20.29068,74.07175,"Africa"
"MWI","Malawi",2000,"MLE",12.2314,43.96169,"Africa"
"MWI","Malawi",2010,"MLE",13.74994,54.3807,"Africa"
"MWI","Malawi",2015,"MLE",14.63438,59.67438,"Africa"
"MWI","Malawi",2019,"MLE",15.13341,62.30587,"Africa"
"MWI","Malawi",2000,"FMLE",15.75713,45.58632,"Africa"
"MWI","Malawi",2010,"FMLE",18.03188,59.24426,"Africa"
"MWI","Malawi",2015,"FMLE",18.80828,66.4723,"Africa"
"MWI","Malawi",2019,"FMLE",19.02712,68.92786,"Africa"
"MWI","Malawi",2000,"BTSX",13.96225,44.72838,"Africa"
"MWI","Malawi",2010,"BTSX",16.0136,56.79726,"Africa"
"MWI","Malawi",2015,"BTSX",16.86645,63.0444,"Africa"
"MWI","Malawi",2019,"BTSX",17.23641,65.62458,"Africa"
"MYS","Malaysia",2000,"MLE",17.02931,70.55416,"Western Pacific"
"MYS","Malaysia",2010,"MLE",18.33923,72.2492,"Western Pacific"
"MYS","Malaysia",2015,"MLE",19.09598,73.01138,"Western Pacific"
"MYS","Malaysia",2019,"MLE",18.48925,72.60717,"Western Pacific"
"MYS","Malaysia",2000,"FMLE",19.20952,75.30944,"Western Pacific"
"MYS","Malaysia",2010,"FMLE",20.06417,76.51662,"Western Pacific"
"MYS","Malaysia",2015,"FMLE",20.74369,77.13223,"Western Pacific"
"MYS","Malaysia",2019,"FMLE",20.56143,77.07645,"Western Pacific"
"MYS","Malaysia",2000,"BTSX",18.08637,72.79781,"Western Pacific"
"MYS","Malaysia",2010,"BTSX",19.17606,74.25258,"Western Pacific"
"MYS","Malaysia",2015,"BTSX",19.89431,74.95027,"Western Pacific"
"MYS","Malaysia",2019,"BTSX",19.50295,74.718,"Western Pacific"
"NAM","Namibia",2000,"MLE",12.71326,51.00847,"Africa"
"NAM","Namibia",2010,"MLE",13.89039,57.25439,"Africa"
"NAM","Namibia",2015,"MLE",14.46378,59.36171,"Africa"
"NAM","Namibia",2019,"MLE",14.67666,60.58327,"Africa"
"NAM","Namibia",2000,"FMLE",16.27435,55.49687,"Africa"
"NAM","Namibia",2010,"FMLE",18.75868,64.65546,"Africa"
"NAM","Namibia",2015,"FMLE",19.06169,66.22478,"Africa"
"NAM","Namibia",2019,"FMLE",19.25146,68.44906,"Africa"
"NAM","Namibia",2000,"BTSX",14.63988,53.31758,"Africa"
"NAM","Namibia",2010,"BTSX",16.44555,60.93765,"Africa"
"NAM","Namibia",2015,"BTSX",16.99457,62.86888,"Africa"
"NAM","Namibia",2019,"BTSX",17.2382,64.57598,"Africa"
"NER","Niger",2000,"MLE",15.33209,49.73235,"Africa"
"NER","Niger",2010,"MLE",15.90801,57.77248,"Africa"
"NER","Niger",2015,"MLE",16.16279,60.2756,"Africa"
"NER","Niger",2019,"MLE",16.59345,62.06462,"Africa"
"NER","Niger",2000,"FMLE",16.18683,50.98764,"Africa"
"NER","Niger",2010,"FMLE",17.24201,60.1945,"Africa"
"NER","Niger",2015,"FMLE",17.48456,62.86394,"Africa"
"NER","Niger",2019,"FMLE",17.78963,64.55505,"Africa"
"NER","Niger",2000,"BTSX",15.78612,50.35257,"Africa"
"NER","Niger",2010,"BTSX",16.59071,58.95322,"Africa"
"NER","Niger",2015,"BTSX",16.82166,61.53951,"Africa"
"NER","Niger",2019,"BTSX",17.18749,63.28761,"Africa"
"NGA","Nigeria",2000,"MLE",15.38723,52.16397,"Africa"
"NGA","Nigeria",2010,"MLE",16.51437,57.75315,"Africa"
"NGA","Nigeria",2015,"MLE",17.08808,59.59,"Africa"
"NGA","Nigeria",2019,"MLE",17.5918,61.1953,"Africa"
"NGA","Nigeria",2000,"FMLE",16.96468,55.16698,"Africa"
"NGA","Nigeria",2010,"FMLE",18.03218,60.78948,"Africa"
"NGA","Nigeria",2015,"FMLE",18.5025,62.79717,"Africa"
"NGA","Nigeria",2019,"FMLE",18.85963,64.10055,"Africa"
"NGA","Nigeria",2000,"BTSX",16.19341,53.63285,"Africa"
"NGA","Nigeria",2010,"BTSX",17.28049,59.23747,"Africa"
"NGA","Nigeria",2015,"BTSX",17.80558,61.15609,"Africa"
"NGA","Nigeria",2019,"BTSX",18.23818,62.61868,"Africa"
"NIC","Nicaragua",2000,"MLE",18.63389,70.77222,"Americas"
"NIC","Nicaragua",2010,"MLE",18.02588,71.38432,"Americas"
"NIC","Nicaragua",2015,"MLE",18.17805,71.83131,"Americas"
"NIC","Nicaragua",2019,"MLE",18.03592,72.07236,"Americas"
"NIC","Nicaragua",2000,"FMLE",21.32902,75.66858,"Americas"
"NIC","Nicaragua",2010,"FMLE",21.09752,76.65556,"Americas"
"NIC","Nicaragua",2015,"FMLE",21.48466,77.31888,"Americas"
"NIC","Nicaragua",2019,"FMLE",21.8726,77.92856,"Americas"
"NIC","Nicaragua",2000,"BTSX",20.05677,73.25869,"Americas"
"NIC","Nicaragua",2010,"BTSX",19.62398,74.05313,"Americas"
"NIC","Nicaragua",2015,"BTSX",19.90999,74.61766,"Americas"
"NIC","Nicaragua",2019,"BTSX",20.03486,75.03769,"Americas"
"NLD","Netherlands",2000,"MLE",19.14689,75.48594,"Europe"
"NLD","Netherlands",2010,"MLE",21.59259,78.74343,"Europe"
"NLD","Netherlands",2015,"MLE",22.27388,79.66799,"Europe"
"NLD","Netherlands",2019,"MLE",22.96139,80.39664,"Europe"
"NLD","Netherlands",2000,"FMLE",23.23373,80.39158,"Europe"
"NLD","Netherlands",2010,"FMLE",24.80365,82.49984,"Europe"
"NLD","Netherlands",2015,"FMLE",24.86541,82.81586,"Europe"
"NLD","Netherlands",2019,"FMLE",25.13338,83.14901,"Europe"
"NLD","Netherlands",2000,"BTSX",21.3243,78.01108,"Europe"
"NLD","Netherlands",2010,"BTSX",23.28759,80.68311,"Europe"
"NLD","Netherlands",2015,"BTSX",23.62889,81.28043,"Europe"
"NLD","Netherlands",2019,"BTSX",24.08484,81.79341,"Europe"
"NOR","Norway",2000,"MLE",19.98206,75.85964,"Europe"
"NOR","Norway",2010,"MLE",21.89223,78.82689,"Europe"
"NOR","Norway",2015,"MLE",22.84083,80.26122,"Europe"
"NOR","Norway",2019,"MLE",23.46723,81.07995,"Europe"
"NOR","Norway",2000,"FMLE",23.73948,81.15433,"Europe"
"NOR","Norway",2010,"FMLE",24.96066,82.85048,"Europe"
"NOR","Norway",2015,"FMLE",25.44157,83.70757,"Europe"
"NOR","Norway",2019,"FMLE",25.76064,84.12942,"Europe"
"NOR","Norway",2000,"BTSX",21.9657,78.53192,"Europe"
"NOR","Norway",2010,"BTSX",23.50347,80.8722,"Europe"
"NOR","Norway",2015,"BTSX",24.19724,82.00599,"Europe"
"NOR","Norway",2019,"BTSX",24.65666,82.61812,"Europe"
"NPL","Nepal",2000,"MLE",16.68052,63.86727,"South-East Asia"
"NPL","Nepal",2010,"MLE",17.19247,67.51768,"South-East Asia"
"NPL","Nepal",2015,"MLE",16.72619,67.32189,"South-East Asia"
"NPL","Nepal",2019,"MLE",16.79704,68.87744,"South-East Asia"
"NPL","Nepal",2000,"FMLE",18.34959,66.57282,"South-East Asia"
"NPL","Nepal",2010,"FMLE",19.03316,70.91686,"South-East Asia"
"NPL","Nepal",2015,"FMLE",18.93315,71.39408,"South-East Asia"
"NPL","Nepal",2019,"FMLE",19.15102,72.74822,"South-East Asia"
"NPL","Nepal",2000,"BTSX",17.59476,65.25922,"South-East Asia"
"NPL","Nepal",2010,"BTSX",18.09773,69.18102,"South-East Asia"
"NPL","Nepal",2015,"BTSX",17.83373,69.4259,"South-East Asia"
"NPL","Nepal",2019,"BTSX",18.005,70.88377,"South-East Asia"
"NZL","New Zealand",2000,"MLE",20.46003,75.9971,"Western Pacific"
"NZL","New Zealand",2010,"MLE",22.95856,79.12289,"Western Pacific"
"NZL","New Zealand",2015,"MLE",23.16324,79.73185,"Western Pacific"
