"IndicatorCode","SpatialDimType","SpatialDim","TimeDimType","TimeDim","Dim1Type","Dim1","NumericValue"
"WHOSIS_000001","COUNTRY","ESP","YEAR",2019,"SEX","FMLE",85.68045
"WHOSIS_000001","COUNTRY","ESP","YEAR",2000,"SEX","BTSX",79.08088
"WHOSIS_000001","COUNTRY","ESP","YEAR",2010,"SEX","BTSX",81.69273
"WHOSIS_000001","COUNTRY","ESP","YEAR",2015,"SEX","BTSX",82.33084
"WHOSIS_000001","COUNTRY","ESP","YEAR",2019,"SEX","BTSX",83.21875
"WHOSIS_000001","COUNTRY","EST","YEAR",2000,"SEX","MLE",65.60099
"WHOSIS_000001","COUNTRY","EST","YEAR",2010,"SEX","MLE",70.85741
"WHOSIS_000001","COUNTRY","EST","YEAR",2015,"SEX","MLE",73.02783
"WHOSIS_000001","COUNTRY","EST","YEAR",2019,"SEX","MLE",74.69601
"WHOSIS_000001","COUNTRY","EST","YEAR",2000,"SEX","FMLE",76.173
"WHOSIS_000001","COUNTRY","EST","YEAR",2010,"SEX","FMLE",80.44887
"WHOSIS_000001","COUNTRY","EST","YEAR",2015,"SEX","FMLE",81.70759
"WHOSIS_000001","COUNTRY","EST","YEAR",2019,"SEX","FMLE",82.60069
"WHOSIS_000001","COUNTRY","EST","YEAR",2000,"SEX","BTSX",70.94411
"WHOSIS_000001","COUNTRY","EST","YEAR",2010,"SEX","BTSX",75.87077
"WHOSIS_000001","COUNTRY","EST","YEAR",2015,"SEX","BTSX",77.60223
"WHOSIS_000001","COUNTRY","EST","YEAR",2019,"SEX","BTSX",78.87813
"WHOSIS_000001","COUNTRY","ETH","YEAR",2000,"SEX","MLE",49.52137
"WHOSIS_000001","COUNTRY","ETH","YEAR",2010,"SEX","MLE",61.33376
"WHOSIS_000001","COUNTRY","ETH","YEAR",2015,"SEX","MLE",65.03864
"WHOSIS_000001","COUNTRY","ETH","YEAR",2019,"SEX","MLE",66.89559
"WHOSIS_000001","COUNTRY","ETH","YEAR",2000,"SEX","FMLE",51.69564
"WHOSIS_000001","COUNTRY","ETH","YEAR",2010,"SEX","FMLE",64.5482
"WHOSIS_000001","COUNTRY","ETH","YEAR",2015,"SEX","FMLE",68.64172
"WHOSIS_000001","COUNTRY","ETH","YEAR",2019,"SEX","FMLE",70.52014
"WHOSIS_000001","COUNTRY","ETH","YEAR",2000,"SEX","BTSX",50.57764
"WHOSIS_000001","COUNTRY","ETH","YEAR",2010,"SEX","BTSX",62.91552
"WHOSIS_000001","COUNTRY","ETH","YEAR",2015,"SEX","BTSX",66.82242
"WHOSIS_000001","COUNTRY","ETH","YEAR",2019,"SEX","BTSX",68.6994
"WHOSIS_000001","COUNTRY","FIN","YEAR",2000,"SEX","MLE",74.12837
"WHOSIS_000001","COUNTRY","FIN","YEAR",2010,"SEX","MLE",76.68188
"WHOSIS_000001","COUNTRY","FIN","YEAR",2015,"SEX","MLE",78.52988
"WHOSIS_000001","COUNTRY","FIN","YEAR",2019,"SEX","MLE",79.15776
"WHOSIS_000001","COUNTRY","FIN","YEAR",2000,"SEX","FMLE",80.91476
"WHOSIS_000001","COUNTRY","FIN","YEAR",2010,"SEX","FMLE",83.03618
"WHOSIS_000001","COUNTRY","FIN","YEAR",2015,"SEX","FMLE",83.85168
"WHOSIS_000001","COUNTRY","FIN","YEAR",2019,"SEX","FMLE",84.03592
"WHOSIS_000001","COUNTRY","FIN","YEAR",2000,"SEX","BTSX",77.59772
"WHOSIS_000001","COUNTRY","FIN","YEAR",2010,"SEX","BTSX",79.87524
"WHOSIS_000001","COUNTRY","FIN","YEAR",2015,"SEX","BTSX",81.21355
"WHOSIS_000001","COUNTRY","FIN","YEAR",2019,"SEX","BTSX",81.6124
"WHOSIS_000001","COUNTRY","FJI","YEAR",2000,"SEX","MLE",63.68639
"WHOSIS_000001","COUNTRY","FJI","YEAR",2010,"SEX","MLE",65.86063
"WHOSIS_000001","COUNTRY","FJI","YEAR",2015,"SEX","MLE",65.77479
"WHOSIS_000001","COUNTRY","FJI","YEAR",2019,"SEX","MLE",65.93024
"WHOSIS_000001","COUNTRY","FJI","YEAR",2000,"SEX","FMLE",68.4288
"WHOSIS_000001","COUNTRY","FJI","YEAR",2010,"SEX","FMLE",69.52204
"WHOSIS_000001","COUNTRY","FJI","YEAR",2015,"SEX","FMLE",70.07651
"WHOSIS_000001","COUNTRY","FJI","YEAR",2019,"SEX","FMLE",70.28452
"WHOSIS_000001","COUNTRY","FJI","YEAR",2000,"SEX","BTSX",65.89899
"WHOSIS_000001","COUNTRY","FJI","YEAR",2010,"SEX","BTSX",67.60218
"WHOSIS_000001","COUNTRY","FJI","YEAR",2015,"SEX","BTSX",67.82661
"WHOSIS_000001","COUNTRY","FJI","YEAR",2019,"SEX","BTSX",68.01035
"WHOSIS_000001","COUNTRY","FRA","YEAR",2000,"SEX","MLE",75.23779
"WHOSIS_000001","COUNTRY","FRA","YEAR",2010,"SEX","MLE",77.96297
"WHOSIS_000001","COUNTRY","FRA","YEAR",2015,"SEX","MLE",78.9938
"WHOSIS_000001","COUNTRY","FRA","YEAR",2019,"SEX","MLE",79.75678
"WHOSIS_000001","COUNTRY","FRA","YEAR",2000,"SEX","FMLE",82.51837
"WHOSIS_000001","COUNTRY","FRA","YEAR",2010,"SEX","FMLE",84.34424
"WHOSIS_000001","COUNTRY","FRA","YEAR",2015,"SEX","FMLE",84.71786
"WHOSIS_000001","COUNTRY","FRA","YEAR",2019,"SEX","FMLE",85.08698
"WHOSIS_000001","COUNTRY","FRA","YEAR",2000,"SEX","BTSX",78.91328
"WHOSIS_000001","COUNTRY","FRA","YEAR",2010,"SEX","BTSX",81.21869
"WHOSIS_000001","COUNTRY","FRA","YEAR",2015,"SEX","BTSX",81.9132
"WHOSIS_000001","COUNTRY","FRA","YEAR",2019,"SEX","BTSX",82.47668
"WHOSIS_000001","COUNTRY","FSM","YEAR",2000,"SEX","MLE",58.45256
"WHOSIS_000001","COUNTRY","FSM","YEAR",2010,"SEX","MLE",60.01329
"WHOSIS_000001","COUNTRY","FSM","YEAR",2015,"SEX","MLE",60.14181
"WHOSIS_000001","COUNTRY","FSM","YEAR",2019,"SEX","MLE",60.34532
"WHOSIS_000001","COUNTRY","FSM","YEAR",2000,"SEX","FMLE",64.20377
"WHOSIS_000001","COUNTRY","FSM","YEAR",2010,"SEX","FMLE",65.6123
"WHOSIS_000001","COUNTRY","FSM","YEAR",2015,"SEX","FMLE",65.66338
"WHOSIS_000001","COUNTRY","FSM","YEAR",2019,"SEX","FMLE",66.04779
"WHOSIS_000001","COUNTRY","FSM","YEAR",2000,"SEX","BTSX",61.19261
"WHOSIS_000001","COUNTRY","FSM","YEAR",2010,"SEX","BTSX",62.66982
"WHOSIS_000001","COUNTRY","FSM","YEAR",2015,"SEX","BTSX",62.74269
"WHOSIS_000001","COUNTRY","FSM","YEAR",2019,"SEX","BTSX",63.02715
"WHOSIS_000001","COUNTRY","GAB","YEAR",2000,"SEX","MLE",56.14642
"WHOSIS_000001","COUNTRY","GAB","YEAR",2010,"SEX","MLE",60.12144
"WHOSIS_000001","COUNTRY","GAB","YEAR",2015,"SEX","MLE",62.1062
"WHOSIS_000001","COUNTRY","GAB","YEAR",2019,"SEX","MLE",63.59354
"WHOSIS_000001","COUNTRY","GAB","YEAR",2000,"SEX","FMLE",60.10243
"WHOSIS_000001","COUNTRY","GAB","YEAR",2010,"SEX","FMLE",64.2548
"WHOSIS_000001","COUNTRY","GAB","YEAR",2015,"SEX","FMLE",68.09052
"WHOSIS_000001","COUNTRY","GAB","YEAR",2019,"SEX","FMLE",69.73158
"WHOSIS_000001","COUNTRY","GAB","YEAR",2000,"SEX","BTSX",58.09779
"WHOSIS_000001","COUNTRY","GAB","YEAR",2010,"SEX","BTSX",62.16494
"WHOSIS_000001","COUNTRY","GAB","YEAR",2015,"SEX","BTSX",64.93317
"WHOSIS_000001","COUNTRY","GAB","YEAR",2019,"SEX","BTSX",66.46912
"WHOSIS_000001","COUNTRY","GBR","YEAR",2000,"SEX","MLE",75.49091
"WHOSIS_000001","COUNTRY","GBR","YEAR",2010,"SEX","MLE",78.34451
"WHOSIS_000001","COUNTRY","GBR","YEAR",2015,"SEX","MLE",78.93338
"WHOSIS_000001","COUNTRY","GBR","YEAR",2019,"SEX","MLE",79.78545
"WHOSIS_000001","COUNTRY","GBR","YEAR",2000,"SEX","FMLE",80.09297
"WHOSIS_000001","COUNTRY","GBR","YEAR",2010,"SEX","FMLE",82.09373
"WHOSIS_000001","COUNTRY","GBR","YEAR",2015,"SEX","FMLE",82.34264
"WHOSIS_000001","COUNTRY","GBR","YEAR",2019,"SEX","FMLE",82.99003
"WHOSIS_000001","COUNTRY","GBR","YEAR",2000,"SEX","BTSX",77.85276
"WHOSIS_000001","COUNTRY","GBR","YEAR",2010,"SEX","BTSX",80.24544
"WHOSIS_000001","COUNTRY","GBR","YEAR",2015,"SEX","BTSX",80.65246
"WHOSIS_000001","COUNTRY","GBR","YEAR",2019,"SEX","BTSX",81.40353
"WHOSIS_000001","COUNTRY","GEO","YEAR",2000,"SEX","MLE",65.57988
"WHOSIS_000001","COUNTRY","GEO","YEAR",2010,"SEX","MLE",67.43574
"WHOSIS_000001","COUNTRY","GEO","YEAR",2015,"SEX","MLE",68.2441
"WHOSIS_000001","COUNTRY","GEO","YEAR",2019,"SEX","MLE",68.79258
"WHOSIS_000001","COUNTRY","GEO","YEAR",2000,"SEX","FMLE",73.13734
"WHOSIS_000001","COUNTRY","GEO","YEAR",2010,"SEX","FMLE",76.30207
"WHOSIS_000001","COUNTRY","GEO","YEAR",2015,"SEX","FMLE",76.9273
"WHOSIS_000001","COUNTRY","GEO","YEAR",2019,"SEX","FMLE",77.76276
"WHOSIS_000001","COUNTRY","GEO","YEAR",2000,"SEX","BTSX",69.40902
"WHOSIS_000001","COUNTRY","GEO","YEAR",2010,"SEX","BTSX",71.87132
"WHOSIS_000001","COUNTRY","GEO","YEAR",2015,"SEX","BTSX",72.58078
"WHOSIS_000001","COUNTRY","GEO","YEAR",2019,"SEX","BTSX",73.2812
"WHOSIS_000001","COUNTRY","GHA","YEAR",2000,"SEX","MLE",57.74979
"WHOSIS_000001","COUNTRY","GHA","YEAR",2010,"SEX","MLE",59.69993
"WHOSIS_000001","COUNTRY","GHA","YEAR",2015,"SEX","MLE",61.96555
"WHOSIS_000001","COUNTRY","GHA","YEAR",2019,"SEX","MLE",63.66003
"WHOSIS_000001","COUNTRY","GHA","YEAR",2000,"SEX","FMLE",60.7991
"WHOSIS_000001","COUNTRY","GHA","YEAR",2010,"SEX","FMLE",64.52904
"WHOSIS_000001","COUNTRY","GHA","YEAR",2015,"SEX","FMLE",67.41139
"WHOSIS_000001","COUNTRY","GHA","YEAR",2019,"SEX","FMLE",69.16389
"WHOSIS_000001","COUNTRY","GHA","YEAR",2000,"SEX","BTSX",59.2442
"WHOSIS_000001","COUNTRY","GHA","YEAR",2010,"SEX","BTSX",61.99749
"WHOSIS_000001","COUNTRY","GHA","YEAR",2015,"SEX","BTSX",64.5454
"WHOSIS_000001","COUNTRY","GHA","YEAR",2019,"SEX","BTSX",66.27741
"WHOSIS_000001","COUNTRY","GIN","YEAR",2000,"SEX","MLE",53.10465
"WHOSIS_000001","COUNTRY","GIN","YEAR",2010,"SEX","MLE",56.64756
"WHOSIS_000001","COUNTRY","GIN","YEAR",2015,"SEX","MLE",57.27705
"WHOSIS_000001","COUNTRY","GIN","YEAR",2019,"SEX","MLE",59.47763
"WHOSIS_000001","COUNTRY","GIN","YEAR",2000,"SEX","FMLE",55.29761
"WHOSIS_000001","COUNTRY","GIN","YEAR",2010,"SEX","FMLE",59.25798
"WHOSIS_000001","COUNTRY","GIN","YEAR",2015,"SEX","FMLE",60.0704
"WHOSIS_000001","COUNTRY","GIN","YEAR",2019,"SEX","FMLE",62.25351
"WHOSIS_000001","COUNTRY","GIN","YEAR",2000,"SEX","BTSX",54.25539
"WHOSIS_000001","COUNTRY","GIN","YEAR",2010,"SEX","BTSX",58.06684
"WHOSIS_000001","COUNTRY","GIN","YEAR",2015,"SEX","BTSX",58.81324
"WHOSIS_000001","COUNTRY","GIN","YEAR",2019,"SEX","BTSX",61.00587
"WHOSIS_000001","COUNTRY","GMB","YEAR",2000,"SEX","MLE",57.17085
"WHOSIS_000001","COUNTRY","GMB","YEAR",2010,"SEX","MLE",60.59109
"WHOSIS_000001","COUNTRY","GMB","YEAR",2015,"SEX","MLE",62.17968
"WHOSIS_000001","COUNTRY","GMB","YEAR",2019,"SEX","MLE",63.41956
"WHOSIS_000001","COUNTRY","GMB","YEAR",2000,"SEX","FMLE",61.62589
"WHOSIS_000001","COUNTRY","GMB","YEAR",2010,"SEX","FMLE",64.46643
"WHOSIS_000001","COUNTRY","GMB","YEAR",2015,"SEX","FMLE",66.2756
"WHOSIS_000001","COUNTRY","GMB","YEAR",2019,"SEX","FMLE",67.65157
"WHOSIS_000001","COUNTRY","GMB","YEAR",2000,"SEX","BTSX",59.24446
"WHOSIS_000001","COUNTRY","GMB","YEAR",2010,"SEX","BTSX",62.42088
"WHOSIS_000001","COUNTRY","GMB","YEAR",2015,"SEX","BTSX",64.14439
"WHOSIS_000001","COUNTRY","GMB","YEAR",2019,"SEX","BTSX",65.4712
"WHOSIS_000001","COUNTRY","GNB","YEAR",2000,"SEX","MLE",47.7679
"WHOSIS_000001","COUNTRY","GNB","YEAR",2010,"SEX","MLE",53.04755
"WHOSIS_000001","COUNTRY","GNB","YEAR",2015,"SEX","MLE",55.53336
"WHOSIS_000001","COUNTRY","GNB","YEAR",2019,"SEX","MLE",57.35839
"WHOSIS_000001","COUNTRY","GNB","YEAR",2000,"SEX","FMLE",52.75846
"WHOSIS_000001","COUNTRY","GNB","YEAR",2010,"SEX","FMLE",57.6849
"WHOSIS_000001","COUNTRY","GNB","YEAR",2015,"SEX","FMLE",60.81285
"WHOSIS_000001","COUNTRY","GNB","YEAR",2019,"SEX","FMLE",62.97833
"WHOSIS_000001","COUNTRY","GNB","YEAR",2000,"SEX","BTSX",50.28384
"WHOSIS_000001","COUNTRY","GNB","YEAR",2010,"SEX","BTSX",55.43303
"WHOSIS_000001","COUNTRY","GNB","YEAR",2015,"SEX","BTSX",58.23238
"WHOSIS_000001","COUNTRY","GNB","YEAR",2019,"SEX","BTSX",60.21801
"WHOSIS_000001","COUNTRY","GNQ","YEAR",2000,"SEX","MLE",52.37481
"WHOSIS_000001","COUNTRY","GNQ","YEAR",2010,"SEX","MLE",59.75115
"WHOSIS_000001","COUNTRY","GNQ","YEAR",2015,"SEX","MLE",60.2785
"WHOSIS_000001","COUNTRY","GNQ","YEAR",2019,"SEX","MLE",60.86714
"WHOSIS_000001","COUNTRY","GNQ","YEAR",2000,"SEX","FMLE",56.4894
"WHOSIS_000001","COUNTRY","GNQ","YEAR",2010,"SEX","FMLE",59.12447
"WHOSIS_000001","COUNTRY","GNQ","YEAR",2015,"SEX","FMLE",61.83462
"WHOSIS_000001","COUNTRY","GNQ","YEAR",2019,"SEX","FMLE",63.57852
"WHOSIS_000001","COUNTRY","GNQ","YEAR",2000,"SEX","BTSX",54.31445
"WHOSIS_000001","COUNTRY","GNQ","YEAR",2010,"SEX","BTSX",59.65091
"WHOSIS_000001","COUNTRY","GNQ","YEAR",2015,"SEX","BTSX",61.12561
"WHOSIS_000001","COUNTRY","GNQ","YEAR",2019,"SEX","BTSX",62.19166
"WHOSIS_000001","COUNTRY","GRC","YEAR",2000,"SEX","MLE",75.51034
"WHOSIS_000001","COUNTRY","GRC","YEAR",2010,"SEX","MLE",77.52268
"WHOSIS_000001","COUNTRY","GRC","YEAR",2015,"SEX","MLE",77.84715
"WHOSIS_000001","COUNTRY","GRC","YEAR",2019,"SEX","MLE",78.64125
"WHOSIS_000001","COUNTRY","GRC","YEAR",2000,"SEX","FMLE",80.89335
"WHOSIS_000001","COUNTRY","GRC","YEAR",2010,"SEX","FMLE",82.70878
"WHOSIS_000001","COUNTRY","GRC","YEAR",2015,"SEX","FMLE",82.93676
"WHOSIS_000001","COUNTRY","GRC","YEAR",2019,"SEX","FMLE",83.56782
"WHOSIS_000001","COUNTRY","GRC","YEAR",2000,"SEX","BTSX",78.17218
"WHOSIS_000001","COUNTRY","GRC","YEAR",2010,"SEX","BTSX",80.09935
"WHOSIS_000001","COUNTRY","GRC","YEAR",2015,"SEX","BTSX",80.37633
"WHOSIS_000001","COUNTRY","GRC","YEAR",2019,"SEX","BTSX",81.09948
"WHOSIS_000001","COUNTRY","GRD","YEAR",2000,"SEX","MLE",68.60365
"WHOSIS_000001","COUNTRY","GRD","YEAR",2010,"SEX","MLE",69.20226
"WHOSIS_000001","COUNTRY","GRD","YEAR",2015,"SEX","MLE",70.44291
"WHOSIS_000001","COUNTRY","GRD","YEAR",2019,"SEX","MLE",70.63074
"WHOSIS_000001","COUNTRY","GRD","YEAR",2000,"SEX","FMLE",75.95189
"WHOSIS_000001","COUNTRY","GRD","YEAR",2010,"SEX","FMLE",75.47548
"WHOSIS_000001","COUNTRY","GRD","YEAR",2015,"SEX","FMLE",75.14696
"WHOSIS_000001","COUNTRY","GRD","YEAR",2019,"SEX","FMLE",75.33178
"WHOSIS_000001","COUNTRY","GRD","YEAR",2000,"SEX","BTSX",71.96758
"WHOSIS_000001","COUNTRY","GRD","YEAR",2010,"SEX","BTSX",71.96705
"WHOSIS_000001","COUNTRY","GRD","YEAR",2015,"SEX","BTSX",72.69942
"WHOSIS_000001","COUNTRY","GRD","YEAR",2019,"SEX","BTSX",72.88402
"WHOSIS_000001","COUNTRY","GTM","YEAR",2000,"SEX","MLE",63.31877
"WHOSIS_000001","COUNTRY","GTM","YEAR",2010,"SEX","MLE",65.81696
"WHOSIS_000001","COUNTRY","GTM","YEAR",2015,"SEX","MLE",67.84525
"WHOSIS_000001","COUNTRY","GTM","YEAR",2019,"SEX","MLE",68.95307
"WHOSIS_000001","COUNTRY","GTM","YEAR",2000,"SEX","FMLE",70.2701
"WHOSIS_000001","COUNTRY","GTM","YEAR",2010,"SEX","FMLE",72.76701
"WHOSIS_000001","COUNTRY","GTM","YEAR",2015,"SEX","FMLE",74.00925
"WHOSIS_000001","COUNTRY","GTM","YEAR",2019,"SEX","FMLE",75.04476
"WHOSIS_000001","COUNTRY","GTM","YEAR",2000,"SEX","BTSX",66.78309
"WHOSIS_000001","COUNTRY","GTM","YEAR",2010,"SEX","BTSX",69.3014
"WHOSIS_000001","COUNTRY","GTM","YEAR",2015,"SEX","BTSX",70.94937
"WHOSIS_000001","COUNTRY","GTM","YEAR",2019,"SEX","BTSX",72.01939
"WHOSIS_000001","COUNTRY","GUY","YEAR",2000,"SEX","MLE",59.81106
"WHOSIS_000001","COUNTRY","GUY","YEAR",2010,"SEX","MLE",61.63004
"WHOSIS_000001","COUNTRY","GUY","YEAR",2015,"SEX","MLE",62.31269
"WHOSIS_000001","COUNTRY","GUY","YEAR",2019,"SEX","MLE",62.45273
"WHOSIS_000001","COUNTRY","GUY","YEAR",2000,"SEX","FMLE",66.505
"WHOSIS_000001","COUNTRY","GUY","YEAR",2010,"SEX","FMLE",68.23239
"WHOSIS_000001","COUNTRY","GUY","YEAR",2015,"SEX","FMLE",69.22475
"WHOSIS_000001","COUNTRY","GUY","YEAR",2019,"SEX","FMLE",69.39328
"WHOSIS_000001","COUNTRY","GUY","YEAR",2000,"SEX","BTSX",62.96075
"WHOSIS_000001","COUNTRY","GUY","YEAR",2010,"SEX","BTSX",64.77226
"WHOSIS_000001","COUNTRY","GUY","YEAR",2015,"SEX","BTSX",65.58898
"WHOSIS_000001","COUNTRY","GUY","YEAR",2019,"SEX","BTSX",65.6929
"WHOSIS_000001","COUNTRY","HND","YEAR",2000,"SEX","MLE",69.10293
"WHOSIS_000001","COUNTRY","HND","YEAR",2010,"SEX","MLE",70.23616
"WHOSIS_000001","COUNTRY","HND","YEAR",2015,"SEX","MLE",67.57335
"WHOSIS_000001","COUNTRY","HND","YEAR",2019,"SEX","MLE",70.67292
"WHOSIS_000001","COUNTRY","HND","YEAR",2000,"SEX","FMLE",71.02383
"WHOSIS_000001","COUNTRY","HND","YEAR",2010,"SEX","FMLE",72.10579
"WHOSIS_000001","COUNTRY","HND","YEAR",2015,"SEX","FMLE",72.1263
"WHOSIS_000001","COUNTRY","HND","YEAR",2019,"SEX","FMLE",73.16344
"WHOSIS_000001","COUNTRY","HND","YEAR",2000,"SEX","BTSX",70.03738
"WHOSIS_000001","COUNTRY","HND","YEAR",2010,"SEX","BTSX",71.14799
"WHOSIS_000001","COUNTRY","HND","YEAR",2015,"SEX","BTSX",69.81947
"WHOSIS_000001","COUNTRY","HND","YEAR",2019,"SEX","BTSX",71.93507
"WHOSIS_000001","COUNTRY","HRV","YEAR",2000,"SEX","MLE",70.73512
"WHOSIS_000001","COUNTRY","HRV","YEAR",2010,"SEX","MLE",73.41486
"WHOSIS_000001","COUNTRY","HRV","YEAR",2015,"SEX","MLE",74.30309
"WHOSIS_000001","COUNTRY","HRV","YEAR",2019,"SEX","MLE",75.53787
"WHOSIS_000001","COUNTRY","HRV","YEAR",2000,"SEX","FMLE",77.88135
"WHOSIS_000001","COUNTRY","HRV","YEAR",2010,"SEX","FMLE",79.909
"WHOSIS_000001","COUNTRY","HRV","YEAR",2015,"SEX","FMLE",80.73349
"WHOSIS_000001","COUNTRY","HRV","YEAR",2019,"SEX","FMLE",81.60278
"WHOSIS_000001","COUNTRY","HRV","YEAR",2000,"SEX","BTSX",74.3574
"WHOSIS_000001","COUNTRY","HRV","YEAR",2010,"SEX","BTSX",76.71532
"WHOSIS_000001","COUNTRY","HRV","YEAR",2015,"SEX","BTSX",77.5798
"WHOSIS_000001","COUNTRY","HRV","YEAR",2019,"SEX","BTSX",78.63747
"WHOSIS_000001","COUNTRY","HTI","YEAR",2000,"SEX","MLE",56.96631
"WHOSIS_000001","COUNTRY","HTI","YEAR",2010,"SEX","MLE",27.96683
"WHOSIS_000001","COUNTRY","HTI","YEAR",2015,"SEX","MLE",62.08983
"WHOSIS_000001","COUNTRY","HTI","YEAR",2019,"SEX","MLE",63.33846
"WHOSIS_000001","COUNTRY","HTI","YEAR",2000,"SEX","FMLE",57.17622
"WHOSIS_000001","COUNTRY","HTI","YEAR",2010,"SEX","FMLE",35.37344
"WHOSIS_000001","COUNTRY","HTI","YEAR",2015,"SEX","FMLE",63.12614
"WHOSIS_000001","COUNTRY","HTI","YEAR",2019,"SEX","FMLE",64.75906
"WHOSIS_000001","COUNTRY","HTI","YEAR",2000,"SEX","BTSX",57.04974
"WHOSIS_000001","COUNTRY","HTI","YEAR",2010,"SEX","BTSX",31.2792
"WHOSIS_000001","COUNTRY","HTI","YEAR",2015,"SEX","BTSX",62.60823
"WHOSIS_000001","COUNTRY","HTI","YEAR",2019,"SEX","BTSX",64.05315
"WHOSIS_000001","COUNTRY","HUN","YEAR",2000,"SEX","MLE",67.06995
"WHOSIS_000001","COUNTRY","HUN","YEAR",2010,"SEX","MLE",70.62834
"WHOSIS_000001","COUNTRY","HUN","YEAR",2015,"SEX","MLE",72.16216
"WHOSIS_000001","COUNTRY","HUN","YEAR",2019,"SEX","MLE",73.08767
"WHOSIS_000001","COUNTRY","HUN","YEAR",2000,"SEX","FMLE",75.63371
"WHOSIS_000001","COUNTRY","HUN","YEAR",2010,"SEX","FMLE",78.35072
"WHOSIS_000001","COUNTRY","HUN","YEAR",2015,"SEX","FMLE",78.73118
"WHOSIS_000001","COUNTRY","HUN","YEAR",2019,"SEX","FMLE",79.5864
"WHOSIS_000001","COUNTRY","HUN","YEAR",2000,"SEX","BTSX",71.33797
"WHOSIS_000001","COUNTRY","HUN","YEAR",2010,"SEX","BTSX",74.576
"WHOSIS_000001","COUNTRY","HUN","YEAR",2015,"SEX","BTSX",75.56887
"WHOSIS_000001","COUNTRY","HUN","YEAR",2019,"SEX","BTSX",76.44219
"WHOSIS_000001","COUNTRY","IDN","YEAR",2000,"SEX","MLE",65.77052
"WHOSIS_000001","COUNTRY","IDN","YEAR",2010,"SEX","MLE",67.53188
"WHOSIS_000001","COUNTRY","IDN","YEAR",2015,"SEX","MLE",68.76977
"WHOSIS_000001","COUNTRY","IDN","YEAR",2019,"SEX","MLE",69.40128
"WHOSIS_000001","COUNTRY","IDN","YEAR",2000,"SEX","FMLE",68.5524
"WHOSIS_000001","COUNTRY","IDN","YEAR",2010,"SEX","FMLE",71.03043
"WHOSIS_000001","COUNTRY","IDN","YEAR",2015,"SEX","FMLE",72.504
"WHOSIS_000001","COUNTRY","IDN","YEAR",2019,"SEX","FMLE",73.29897
"WHOSIS_000001","COUNTRY","IDN","YEAR",2000,"SEX","BTSX",67.17435
"WHOSIS_000001","COUNTRY","IDN","YEAR",2010,"SEX","BTSX",69.25565
"WHOSIS_000001","COUNTRY","IDN","YEAR",2015,"SEX","BTSX",70.60569
"WHOSIS_000001","COUNTRY","IDN","YEAR",2019,"SEX","BTSX",71.30966
"WHOSIS_000001","COUNTRY","IND","YEAR",2000,"SEX","MLE",61.34334
"WHOSIS_000001","COUNTRY","IND","YEAR",2010,"SEX","MLE",65.68546
"WHOSIS_000001","COUNTRY","IND","YEAR",2015,"SEX","MLE",68.10913
"WHOSIS_000001","COUNTRY","IND","YEAR",2019,"SEX","MLE",69.51722
"WHOSIS_000001","COUNTRY","IND","YEAR",2000,"SEX","FMLE",62.92488
"WHOSIS_000001","COUNTRY","IND","YEAR",2010,"SEX","FMLE",68.93996
"WHOSIS_000001","COUNTRY","IND","YEAR",2015,"SEX","FMLE",70.61754
"WHOSIS_000001","COUNTRY","IND","YEAR",2019,"SEX","FMLE",72.16656
"WHOSIS_000001","COUNTRY","IND","YEAR",2000,"SEX","BTSX",62.10872
"WHOSIS_000001","COUNTRY","IND","YEAR",2010,"SEX","BTSX",67.22851
"WHOSIS_000001","COUNTRY","IND","YEAR",2015,"SEX","BTSX",69.31467
"WHOSIS_000001","COUNTRY","IND","YEAR",2019,"SEX","BTSX",70.78756
"WHOSIS_000001","COUNTRY","IRL","YEAR",2000,"SEX","MLE",73.84161
"WHOSIS_000001","COUNTRY","IRL","YEAR",2010,"SEX","MLE",78.33406
"WHOSIS_000001","COUNTRY","IRL","YEAR",2015,"SEX","MLE",79.32594
"WHOSIS_000001","COUNTRY","IRL","YEAR",2019,"SEX","MLE",80.19894
"WHOSIS_000001","COUNTRY","IRL","YEAR",2000,"SEX","FMLE",79.02361
"WHOSIS_000001","COUNTRY","IRL","YEAR",2010,"SEX","FMLE",82.43913
"WHOSIS_000001","COUNTRY","IRL","YEAR",2015,"SEX","FMLE",82.92957
"WHOSIS_000001","COUNTRY","IRL","YEAR",2019,"SEX","FMLE",83.47723
"WHOSIS_000001","COUNTRY","IRL","YEAR",2000,"SEX","BTSX",76.41336
"WHOSIS_000001","COUNTRY","IRL","YEAR",2010,"SEX","BTSX",80.41316
"WHOSIS_000001","COUNTRY","IRL","YEAR",2015,"SEX","BTSX",81.1396
"WHOSIS_000001","COUNTRY","IRL","YEAR",2019,"SEX","BTSX",81.84092
"WHOSIS_000001","COUNTRY","IRN","YEAR",2000,"SEX","MLE",70.72992
"WHOSIS_000001","COUNTRY","IRN","YEAR",2010,"SEX","MLE",73.86848
"WHOSIS_000001","COUNTRY","IRN","YEAR",2015,"SEX","MLE",74.96297
"WHOSIS_000001","COUNTRY","IRN","YEAR",2019,"SEX","MLE",75.694
"WHOSIS_000001","COUNTRY","IRN","YEAR",2000,"SEX","FMLE",74.61162
"WHOSIS_000001","COUNTRY","IRN","YEAR",2010,"SEX","FMLE",78.01184
"WHOSIS_000001","COUNTRY","IRN","YEAR",2015,"SEX","FMLE",78.51698
